ID,predicted_price
PU-451,1.1723495
PU-452,1.2341216
PU-453,0.9491301
PU-454,2.3879237
PU-455,1.9049283
PU-456,3.9211574
PU-457,1.7056458
PU-458,1.3216152
PU-459,1.4937876
PU-460,1.663464
PU-461,2.1722634
PU-462,1.8817258
PU-463,1.217019
PU-464,1.3040305
PU-465,2.5610228
PU-466,1.0186929
PU-467,2.5353959
PU-468,1.4568508
PU-469,1.3531952
PU-470,2.2488337
PU-471,1.1261556
PU-472,1.5223897
PU-473,1.6111679
PU-474,1.9535345
PU-475,1.7570399
PU-476,1.0247533
PU-477,1.2692548
PU-478,1.5342202
PU-479,1.2187889
PU-480,0.9269623
PU-481,1.2514439
PU-482,2.4973013
PU-483,2.3198195
PU-484,1.6188397
PU-485,1.3256295
PU-486,1.0698624
PU-487,2.5016098
PU-488,1.0240964
PU-489,2.1955922
PU-490,3.4055533
PU-491,2.2038019
PU-492,1.8353599
PU-493,0.95118695
PU-494,1.1266319
PU-495,1.6047935
PU-496,2.2026212
PU-497,1.6556946
PU-498,1.6785153
PU-499,1.6778815
PU-500,1.7071184
PU-501,4.5828333
PU-502,2.4316304
PU-503,1.4118296
PU-504,1.8433414
PU-505,2.0696964
PU-506,2.0569768
PU-507,1.1968491
PU-508,1.4827789
PU-509,1.5383617
PU-510,4.1082087
PU-511,1.4635994
PU-512,2.624953
PU-513,1.4810905
PU-514,1.1258487
PU-515,1.952755
PU-516,1.2604992
PU-517,0.9955431
PU-518,1.1151463
PU-519,1.849968
PU-520,3.4695005
PU-521,1.6062645
PU-522,1.4497523
PU-523,1.6005188
PU-524,3.5205512
PU-525,3.2043025
PU-526,4.4392123
PU-527,2.5094159
PU-528,1.3272631
PU-529,1.5913364
PU-530,0.96884835
PU-531,2.2858205
PU-532,2.231459
PU-533,2.0494254
PU-534,1.6930617
PU-535,1.8798591
PU-536,1.7691225
PU-537,1.8515732
PU-538,1.5112607
PU-539,1.1925695
PU-540,1.281538
PU-541,0.9730277
PU-542,1.051967
PU-543,2.10149
PU-544,1.5441942
PU-545,1.1582062
PU-546,4.5443788
PU-547,2.2422178
PU-548,1.6899067
PU-549,1.9136465
PU-550,1.0625727
PU-551,2.5498486
PU-552,1.6847545
PU-553,3.494153
PU-554,1.6353754
PU-555,1.2382923
PU-556,4.3843527
PU-557,1.1112757
PU-558,1.4824892
PU-559,2.0617282
PU-560,2.17492
PU-561,1.8785175
PU-562,2.5904431
PU-563,2.8950267
PU-564,4.154634
PU-565,1.9124964
PU-566,3.883344
PU-567,3.0324898
PU-568,1.5752571
PU-569,2.5524344
PU-570,1.5834525
PU-571,3.3667793
PU-572,2.4545875
PU-573,1.4178183
PU-574,4.0784216
PU-575,1.8525611
PU-576,1.1887947
PU-577,0.935779
PU-578,1.218477
PU-579,2.1396449
PU-580,2.854074
PU-581,1.4552275
PU-582,1.5049993
PU-583,1.699055
PU-584,2.077418
PU-585,1.7112527
PU-586,1.3876603
PU-587,3.3322334
PU-588,2.5028608
PU-589,2.4441593
PU-590,1.1262469
PU-591,3.2764592
PU-592,1.3877975
PU-593,2.9715195
PU-594,1.373229
PU-595,1.7318592
PU-596,2.4643495
PU-597,1.0774943
PU-598,1.0328836
PU-599,1.0741956
PU-600,3.2990148
PU-601,1.1617515
PU-602,2.0872543
PU-603,1.220249
PU-604,1.3722003
PU-605,1.4358333
PU-606,2.2156484
PU-607,2.9793499
PU-608,3.758154
PU-609,4.3780565
PU-610,3.569519
PU-611,2.8396351
PU-612,1.997435
PU-613,2.597513
PU-614,1.4301949
PU-615,2.2182777
PU-616,1.8409605
PU-617,1.5379196
PU-618,1.712773
PU-619,1.1712451
PU-620,1.5561546
PU-621,1.0391359
PU-622,1.196989
PU-623,2.555344
PU-624,1.3717308
PU-625,1.3990359
PU-626,6.3359985
PU-627,1.832666
PU-628,1.5783978
PU-629,2.0588272
PU-630,2.081122
PU-631,3.0534258
PU-632,0.8906413
PU-633,0.7813358
PU-634,0.84409595
PU-635,1.7795491
PU-636,1.5394721
PU-637,1.1075922
PU-638,1.8708818
PU-639,4.178337
PU-640,1.3277647
PU-641,2.5210447
PU-642,4.258543
PU-643,3.0260265
PU-644,1.1508893
PU-645,3.4068408
PU-646,1.039291
PU-647,1.337361
PU-648,1.4914902
PU-649,2.7060356
PU-650,2.8525896
PU-651,2.765181
PU-652,1.8807431
PU-653,1.9003232
PU-654,2.4724824
PU-655,1.5921934
PU-656,2.2598636
PU-657,1.7397196
PU-658,1.6956795
PU-659,1.876375
PU-660,1.945739
PU-661,3.3398738
PU-662,2.1166046
PU-663,0.8384834
PU-664,1.4494873
PU-665,2.772094
PU-666,1.669453
PU-667,1.2432531
PU-668,1.1020746
PU-669,1.036813
PU-670,1.7166727
PU-671,2.1856823
PU-672,2.0631604
PU-673,1.4201568
PU-674,2.994293
PU-675,1.3649293
PU-676,1.7478971
PU-677,2.4018452
PU-678,2.1666057
PU-679,2.2185817
PU-680,2.3184655
PU-681,2.6079717
PU-682,1.6322387
PU-683,1.4728
PU-684,5.0667286
PU-685,2.5399249
PU-686,1.5043302
PU-687,2.4614766
PU-688,1.6183407
PU-689,2.595802
PU-690,2.8540716
PU-691,2.835996
PU-692,1.5115167
PU-693,1.4551493
PU-694,1.7013597
PU-695,2.8564012
PU-696,2.6102383
PU-697,0.743553
PU-698,2.06595
PU-699,2.3837056
PU-700,5.112544
PU-701,1.1936302
PU-702,4.2194414
PU-703,1.7872754
PU-704,1.8026112
PU-705,1.99318
PU-706,1.8349732
PU-707,1.9318981
PU-708,1.33226
PU-709,1.4072454
PU-710,3.2853916
PU-711,1.5474031
PU-712,0.79495144
PU-713,1.7238448
PU-714,1.5443097
PU-715,1.6576233
PU-716,1.0937653
PU-717,2.6424136
PU-718,1.8164473
PU-719,1.0291995
PU-720,3.9817922
PU-721,2.9421422
PU-722,2.6063342
PU-723,1.5299371
PU-724,2.0507665
PU-725,1.8546928
PU-726,6.556684
PU-727,1.3306353
PU-728,1.6007149
PU-729,1.8518096
PU-730,1.0967458
PU-731,1.8525053
PU-732,0.9331519
PU-733,3.116908
PU-734,2.7254155
PU-735,2.2958877
PU-736,2.6210582
PU-737,1.333354
PU-738,1.1387699
PU-739,2.4144115
PU-740,1.7697003
PU-741,3.1501036
PU-742,2.6061254
PU-743,0.9007717
PU-744,3.1940205
PU-745,1.50299
PU-746,2.6195
PU-747,1.0903347
PU-748,2.7126966
PU-749,0.9868987
PU-750,1.0167274
PU-751,2.7673056
PU-752,3.8381524
PU-753,2.0922937
PU-754,1.9583049
PU-755,1.4953989
PU-756,1.305426
PU-757,0.99696326
PU-758,4.767078
PU-759,1.3057272
PU-760,2.6745546
PU-761,0.9334614
PU-762,0.7406024
PU-763,0.90206856
PU-764,2.165956
PU-765,2.2411535
PU-766,1.6236335
PU-767,0.90321285
PU-768,1.5056229
PU-769,1.0122594
PU-770,2.3930528
PU-771,1.166005
PU-772,2.68428
PU-773,4.1940393
PU-774,1.8855377
PU-775,1.8764682
PU-776,1.1152489
PU-777,1.0539606
PU-778,0.8704231
PU-779,2.6032345
PU-780,2.1956255
PU-781,1.3170167
PU-782,3.0651488
PU-783,1.2034061
PU-784,1.5315844
PU-785,1.2761424
PU-786,1.3694437
PU-787,1.2199823
PU-788,1.9300442
PU-789,0.90506333
PU-790,1.5026927
PU-791,4.118682
PU-792,1.833725
PU-793,1.7450507
PU-794,2.631576
PU-795,1.4755341
PU-796,1.6328201
PU-797,1.4437479
PU-798,1.1423137
PU-799,1.7092447
PU-800,2.6387053
PU-801,1.7562482
PU-802,3.2809973
PU-803,2.368204
PU-804,1.1026393
PU-805,1.7866969
PU-806,1.2215736
PU-807,1.5175266
PU-808,0.87028074
PU-809,1.7852085
PU-810,0.6759999
PU-811,0.947183
PU-812,1.5362377
PU-813,4.314549
PU-814,1.5237435
PU-815,1.00662
PU-816,2.7967627
PU-817,1.584568
PU-818,3.8585713
PU-819,1.4579968
PU-820,1.042302
PU-821,1.2476783
PU-822,2.6225069
PU-823,5.6097813
PU-824,1.8658541
PU-825,1.8575811
PU-826,0.88766253
PU-827,0.95254177
PU-828,2.6766844
PU-829,1.3845631
PU-830,1.3995531
PU-831,1.3022659
PU-832,1.6439943
PU-833,1.4082139
PU-834,1.3902402
PU-835,1.8491042
PU-836,3.5499084
PU-837,1.5201957
PU-838,2.072778
PU-839,2.8512983
PU-840,2.1367009
PU-841,4.7201276
PU-842,2.4544291
PU-843,1.827769
PU-844,4.4146023
PU-845,3.0011704
PU-846,1.3947573
PU-847,1.1460745
PU-848,1.4641634
PU-849,1.0050005
PU-850,1.1497166
PU-851,2.2311723
PU-852,2.5554476
PU-853,3.99662
PU-854,2.3117108
PU-855,1.3811194
PU-856,1.2246304
PU-857,4.7795773
PU-858,0.9524476
PU-859,1.2062272
PU-860,1.3596919
PU-861,3.924937
PU-862,2.1532738
PU-863,0.9599897
PU-864,1.1279562
PU-865,1.031197
PU-866,2.439057
PU-867,0.9770798
PU-868,1.661
PU-869,1.7033241
PU-870,7.02717
PU-871,2.6694095
PU-872,0.9904983
PU-873,1.8413029
PU-874,2.268977
PU-875,3.8726301
PU-876,2.2091413
PU-877,1.8322535
PU-878,1.7607819
PU-879,1.1297451
PU-880,1.8190075
PU-881,1.1384429
PU-882,2.8477788
PU-883,2.6148264
PU-884,1.7700428
PU-885,3.4973667
PU-886,1.0972326
PU-887,1.9076893
PU-888,1.9981587
PU-889,0.9772696
PU-890,1.3147992
PU-891,1.6165575
PU-892,3.596949
PU-893,1.1414511
PU-894,3.4901187
PU-895,1.7920579
PU-896,2.3420122
PU-897,1.5386817
PU-898,1.2539916
PU-899,1.7029727
PU-900,1.2269021
PU-901,1.9370906
PU-902,3.3190186
PU-903,1.1609068
PU-904,1.9977931
PU-905,2.446072
PU-906,1.6155547
PU-907,1.2489887
PU-908,4.3757496
PU-909,1.3760682
PU-910,1.4135004
PU-911,1.6027782
PU-912,3.0458694
PU-913,1.6995368
PU-914,1.5004644
PU-915,1.7731314
PU-916,2.9838114
PU-917,1.0133727
PU-918,0.76902306
PU-919,1.4767729
PU-920,1.9996959
PU-921,1.3208336
PU-922,1.518772
PU-923,0.9369092
PU-924,1.5461378
PU-925,2.0011218
PU-926,3.6039848
PU-927,1.077039
PU-928,5.299376
PU-929,4.112279
PU-930,1.5018737
PU-931,2.0753684
PU-932,1.0292995
PU-933,3.967833
PU-934,1.6267428
PU-935,2.1708817
PU-936,1.1822042
PU-937,1.1195434
PU-938,2.366528
PU-939,2.8640416
PU-940,2.655838
PU-941,1.7849218
PU-942,2.6929438
PU-943,1.3740789
PU-944,3.3825011
PU-945,1.9404614
PU-946,2.9333377
PU-947,1.9105272
PU-948,0.94891566
PU-949,3.2335782
PU-950,0.98258847
PU-951,2.398284
PU-952,1.0017086
PU-953,1.2864563
PU-954,2.6869528
PU-955,1.6735486
PU-956,4.3698983
PU-957,1.3055203
PU-958,2.1110785
PU-959,4.932278
PU-960,1.2991383
PU-961,2.1911595
PU-962,2.3285997
PU-963,1.3939222
PU-964,1.4494619
PU-965,2.4136703
PU-966,2.1398957
PU-967,1.4725235
PU-968,1.4400674
PU-969,1.7516651
PU-970,1.3430882
PU-971,2.5303307
PU-972,3.1371617
PU-973,2.1283514
PU-974,1.6149628
PU-975,2.7873917
PU-976,1.201472
PU-977,2.5714147
PU-978,3.606676
PU-979,1.5797611
PU-980,2.5158954
PU-981,3.5134318
PU-982,1.1144711
PU-983,2.7368538
PU-984,3.996658
PU-985,2.2675388
PU-986,2.0692594
PU-987,1.4880064
PU-988,3.8025777
PU-989,2.6234627
PU-990,1.715489
PU-991,2.499884
PU-992,1.1815757
PU-993,1.9071388
PU-994,1.4206291
PU-995,3.2886882
PU-996,2.3226027
PU-997,1.7712287
PU-998,1.6678903
PU-999,1.6562991
PU-1000,1.0461783
PU-1001,1.3682616
PU-1002,1.8967215
PU-1003,3.1597745
PU-1004,1.1679745
PU-1005,2.51498
PU-1006,3.4231575
PU-1007,1.5161768
PU-1008,2.0123043
PU-1009,1.0448374
PU-1010,1.1946821
PU-1011,1.1199008
PU-1012,2.5122247
PU-1013,1.8499482
PU-1014,1.5073986
PU-1015,1.0949044
PU-1016,2.4692135
PU-1017,1.7077368
PU-1018,0.96841604
PU-1019,2.198109
PU-1020,3.240048
PU-1021,0.94206816
PU-1022,2.5257533
PU-1023,0.9970968
PU-1024,1.4652681
PU-1025,1.4834276
PU-1026,1.2820257
PU-1027,0.8843978
PU-1028,2.5396593
PU-1029,2.4347332
PU-1030,1.6929873
PU-1031,1.3621011
PU-1032,3.3488243
PU-1033,1.3670338
PU-1034,2.6326947
PU-1035,4.5178456
PU-1036,1.7017479
PU-1037,3.3190186
PU-1038,0.8553353
PU-1039,4.1565223
PU-1040,1.038834
PU-1041,1.3673178
PU-1042,1.7603161
PU-1043,2.0234835
PU-1044,1.4313731
PU-1045,1.5653214
PU-1046,1.5921618
PU-1047,1.2443742
PU-1048,2.8955717
PU-1049,1.2105544
PU-1050,3.9180987
PU-1051,2.1079204
PU-1052,1.5278913
PU-1053,2.379343
PU-1054,2.0128949
PU-1055,1.6295133
PU-1056,1.6797814
PU-1057,1.4519135
PU-1058,1.9071157
PU-1059,1.520792
PU-1060,1.8415135
PU-1061,1.4465472
PU-1062,2.8064094
PU-1063,1.6137651
PU-1064,1.2130221
PU-1065,1.2882478
PU-1066,1.9344211
PU-1067,1.2175071
PU-1068,1.4750987
PU-1069,2.2707415
PU-1070,1.2083646
PU-1071,1.914451
PU-1072,1.5882235
PU-1073,1.8659313
PU-1074,2.8661742
PU-1075,0.9822535
PU-1076,2.2984831
PU-1077,1.2719618
PU-1078,2.9851158
PU-1079,1.1134803
PU-1080,0.9591757
PU-1081,1.1963749
PU-1082,5.8779707
PU-1083,1.4546572
PU-1084,1.0516093
PU-1085,1.9852945
PU-1086,2.0750475
PU-1087,1.1125869
PU-1088,3.2634716
PU-1089,2.1263483
PU-1090,1.7938926
PU-1091,1.9778558
PU-1092,4.57865
PU-1093,2.1454933
PU-1094,1.097732
PU-1095,0.74310446
PU-1096,2.067599
PU-1097,2.1925068
PU-1098,2.152952
PU-1099,1.3856639
PU-1100,3.3383267
PU-1101,2.3636463
PU-1102,1.296065
PU-1103,0.889969
PU-1104,1.4954746
PU-1105,1.5938761
PU-1106,2.907375
PU-1107,1.6490705
PU-1108,2.228292
PU-1109,1.099927
PU-1110,1.2035778
PU-1111,4.3288703
PU-1112,1.4664162
PU-1113,2.4298024
PU-1114,1.687892
PU-1115,2.3702447
PU-1116,1.7680234
PU-1117,1.6929338
PU-1118,4.2567782
PU-1119,0.86826104
PU-1120,3.1729271
PU-1121,1.1602497
PU-1122,2.1218576
PU-1123,0.98550355
PU-1124,1.707483
PU-1125,1.2680756
PU-1126,1.6359563
PU-1127,3.9898694
PU-1128,2.7896218
PU-1129,1.8620402
PU-1130,1.1724322
PU-1131,1.3110646
PU-1132,2.0622597
PU-1133,1.811112
PU-1134,0.6580561
PU-1135,1.7793081
PU-1136,1.1684862
PU-1137,2.647158
PU-1138,1.6602672
PU-1139,2.0107505
PU-1140,1.8179982
PU-1141,3.135416
PU-1142,1.7000166
PU-1143,3.2019014
PU-1144,0.8293267
PU-1145,1.6451423
PU-1146,3.1684694
PU-1147,2.673329
PU-1148,1.6539454
PU-1149,1.3586278
PU-1150,1.8267047
PU-1151,2.983352
PU-1152,1.7248058
PU-1153,4.674287
PU-1154,1.7996402
PU-1155,1.23691
PU-1156,2.3598492
PU-1157,1.3844075
PU-1158,1.2294669
PU-1159,2.1482394
PU-1160,2.077152
PU-1161,2.4200125
PU-1162,1.8222656
PU-1163,2.4654002
PU-1164,2.8010113
PU-1165,2.576999
PU-1166,1.2444307
PU-1167,0.809395
PU-1168,1.1071277
PU-1169,2.1545591
PU-1170,2.0978448
PU-1171,1.6912043
PU-1172,4.162026
PU-1173,1.582721
PU-1174,1.2360959
PU-1175,1.4644108
PU-1176,1.8960952
PU-1177,1.6820413
PU-1178,2.408978
PU-1179,2.1933758
PU-1180,0.8534392
PU-1181,4.3429985
PU-1182,1.8751969
PU-1183,1.9592428
PU-1184,3.8266654
PU-1185,2.9417827
PU-1186,1.5256182
PU-1187,2.1434748
PU-1188,2.0528104
PU-1189,1.7336199
PU-1190,1.8745472
PU-1191,1.6738673
PU-1192,1.5759305
PU-1193,1.4391204
PU-1194,1.2825878
PU-1195,2.1986978
PU-1196,3.156953
PU-1197,2.0393548
PU-1198,2.1689827
PU-1199,1.6700704
PU-1200,1.6639185
PU-1201,1.5276195
PU-1202,1.0101281
PU-1203,1.051449
PU-1204,1.3172501
PU-1205,0.9609366
PU-1206,2.1225293
PU-1207,0.9162629
PU-1208,3.3893902
PU-1209,3.90285
PU-1210,2.1372006
PU-1211,4.2322764
PU-1212,1.7584765
PU-1213,2.8462625
PU-1214,2.01207
PU-1215,1.4960866
PU-1216,2.082023
PU-1217,1.6882713
PU-1218,2.926939
PU-1219,3.4684107
PU-1220,0.96959114
PU-1221,1.0534812
PU-1222,0.8590832
PU-1223,1.1142274
PU-1224,3.1326652
PU-1225,1.5626942
PU-1226,1.3868791
PU-1227,1.7606031
PU-1228,1.5230519
PU-1229,3.3786635
PU-1230,1.148508
PU-1231,1.3030859
PU-1232,1.2580426
PU-1233,0.768446
PU-1234,1.5260202
PU-1235,2.9857395
PU-1236,1.4084051
PU-1237,1.6173779
PU-1238,2.045174
PU-1239,3.140453
PU-1240,1.0233496
PU-1241,2.3162405
PU-1242,1.5594373
PU-1243,0.93344885
PU-1244,3.6845303
PU-1245,0.8493195
PU-1246,1.5327429
PU-1247,1.0517504
PU-1248,1.5721687
PU-1249,1.8445718
PU-1250,2.833154
PU-1251,1.1478564
PU-1252,2.5533583
PU-1253,1.4521254
PU-1254,1.744666
PU-1255,1.7873517
PU-1256,0.90705174
PU-1257,3.6993215
PU-1258,1.7392983
PU-1259,3.317672
PU-1260,1.128033
PU-1261,2.6204584
PU-1262,1.1474544
PU-1263,1.2447064
PU-1264,2.283397
PU-1265,1.6669012
