ID,predicted_price
PU-114,1.973075
PU-115,1.9947519
PU-116,1.632943
PU-117,1.939127
PU-118,1.4855727
PU-119,1.1365968
PU-120,1.3692029
PU-121,1.0233517
PU-122,2.1192315
PU-123,2.8222308
PU-124,2.0577772
PU-125,1.8940006
PU-126,4.3700747
PU-127,2.0636334
PU-128,2.0439732
PU-129,1.245272
PU-130,1.2298195
PU-131,2.0256608
PU-132,1.1300151
PU-133,2.1799788
PU-134,1.4580681
PU-135,2.0443842
PU-136,1.8639218
PU-137,1.582597
PU-138,2.152202
PU-139,1.3753997
PU-140,2.5491557
PU-141,3.5828927
PU-142,0.80114484
PU-143,2.218137
PU-144,1.2052903
PU-145,1.8730799
PU-146,1.8896221
PU-147,2.1524813
PU-148,1.0585794
PU-149,1.2416078
PU-150,1.5215824
PU-151,1.1697096
PU-152,1.4835447
PU-153,2.3897095
PU-154,1.4921227
PU-155,2.649061
PU-156,1.7006143
PU-157,1.2378905
PU-158,1.3384935
PU-159,3.964382
PU-160,1.6027144
PU-161,0.90930367
PU-162,1.8523816
PU-163,1.0597006
PU-164,3.428785
PU-165,5.200558
PU-166,1.2308275
PU-167,1.4213285
PU-168,4.956045
PU-169,1.8302335
PU-170,0.912834
PU-171,2.1823645
PU-172,1.6334139
PU-173,2.4254823
PU-174,1.3195577
PU-175,1.2342054
PU-176,1.8476895
PU-177,2.6998987
PU-178,2.0191703
PU-179,1.5819738
PU-180,1.5708873
PU-181,0.979346
PU-182,3.5558734
PU-183,2.1206868
PU-184,2.4654486
PU-185,1.8007036
PU-186,4.679608
PU-187,2.3427393
PU-188,1.1177299
PU-189,0.9724508
PU-190,1.612727
PU-191,3.4621103
PU-192,1.137609
PU-193,1.4281737
PU-194,0.9489009
PU-195,1.6995056
PU-196,4.0989084
PU-197,5.3949747
PU-198,1.3020198
PU-199,1.9108279
PU-200,1.5939637
PU-201,2.9532485
PU-202,0.8033586
PU-203,3.658138
PU-204,1.8344011
PU-205,1.3185095
PU-206,1.4801141
PU-207,1.5443829
PU-208,1.9830372
PU-209,3.2739604
PU-210,2.157428
PU-211,1.2280024
PU-212,1.734702
PU-213,1.7518439
PU-214,1.5858686
PU-215,2.4061737
PU-216,1.1914493
PU-217,1.5843167
PU-218,2.205856
PU-219,1.383952
PU-220,1.287809
PU-221,1.2804366
PU-222,2.2298028
PU-223,1.302327
PU-224,1.9887284
PU-225,1.7583734
PU-226,1.7794402
PU-227,1.8063442
PU-228,2.646408
PU-229,2.1224675
PU-230,0.86695695
PU-231,1.4398179
PU-232,1.3099684
PU-233,1.8637877
PU-234,1.7827065
PU-235,1.3556647
PU-236,2.2308447
PU-237,2.9447343
PU-238,4.2700152
PU-239,2.4284644
PU-240,3.5429463
PU-241,2.8576624
PU-242,2.612843
PU-243,3.0088744
PU-244,1.360246
PU-245,1.5324305
PU-246,2.363973
PU-247,1.0601707
PU-248,0.93340987
PU-249,1.1075742
PU-250,2.9426155
PU-251,3.3368692
PU-252,3.6785595
PU-253,1.1991184
PU-254,1.9730053
PU-255,2.2684238
PU-256,2.7612176
PU-257,1.6334393
PU-258,3.615091
PU-259,1.7513378
PU-260,2.6725404
PU-261,1.4256012
PU-262,2.366579
PU-263,1.7341797
PU-264,1.7107064
PU-265,1.0463567
PU-266,3.475732
PU-267,2.942227
PU-268,2.0700128
PU-269,2.6379735
PU-270,1.6603636
PU-271,3.9523273
PU-272,2.0483627
PU-273,1.8735466
PU-274,2.7950904
PU-275,3.2950373
PU-276,2.3838208
PU-277,1.8274416
PU-278,1.1907825
PU-279,1.9985834
PU-280,1.3591743
PU-281,1.2159506
PU-282,1.7558
PU-283,1.1370428
PU-284,2.0741048
PU-285,1.6529071
PU-286,3.702781
PU-287,2.0167382
PU-288,1.1077088
PU-289,1.1876493
PU-290,1.035396
PU-291,2.218547
PU-292,3.2807221
PU-293,0.931399
PU-294,1.806409
PU-295,4.429299
PU-296,1.4310552
PU-297,1.1133562
PU-298,1.1893184
PU-299,2.0163574
PU-300,2.6492474
PU-301,0.9158281
PU-302,1.3723171
PU-303,1.0455782
PU-304,2.6821978
PU-305,1.7025733
PU-306,2.1264267
PU-307,5.8430653
PU-308,1.2971096
PU-309,2.0582716
PU-310,5.019092
PU-311,4.5249324
PU-312,4.5430536
PU-313,3.7544732
PU-314,3.0041826
PU-315,3.9408445
PU-316,1.7791045
PU-317,1.7275975
PU-318,1.2446829
PU-319,2.0482042
PU-320,1.3164192
PU-321,1.975307
PU-322,1.4554416
PU-323,4.1440043
PU-324,1.0510719
PU-325,2.5392883
PU-326,2.4516442
PU-327,3.0417585
PU-328,1.3449798
PU-329,2.3219068
PU-330,3.3520856
PU-331,1.7136649
PU-332,2.1494956
PU-333,2.9283648
PU-334,1.4626302
PU-335,0.9558239
PU-336,1.3476944
PU-337,2.4224818
PU-338,2.1326451
PU-339,2.946873
PU-340,1.211323
PU-341,1.308115
PU-342,0.8827042
PU-343,1.1150544
PU-344,0.9906252
PU-345,2.8351953
PU-346,1.2220715
PU-347,0.985955
PU-348,0.8441064
PU-349,2.618597
PU-350,0.9821033
PU-351,2.6510506
PU-352,1.7737492
PU-353,1.6227143
PU-354,1.8524026
PU-355,1.2264864
PU-356,3.4062085
PU-357,1.3021202
PU-358,1.8935181
PU-359,1.8717386
PU-360,3.2881181
PU-361,0.95296025
PU-362,1.1375834
PU-363,1.0030017
PU-364,1.2895315
PU-365,2.5018296
PU-366,6.716434
PU-367,3.14785
PU-368,1.4635075
PU-369,1.2747144
PU-370,3.9263103
PU-371,2.1936178
PU-372,1.8269784
PU-373,1.8527107
PU-374,2.1948478
PU-375,1.1912688
PU-376,4.2188716
PU-377,1.4175917
PU-378,2.2635522
PU-379,1.970477
PU-380,1.6681803
PU-381,2.4287624
PU-382,2.389512
PU-383,1.6384481
PU-384,5.4184294
PU-385,1.6322047
PU-386,1.1905633
PU-387,1.0521691
PU-388,1.0679892
PU-389,1.164517
PU-390,1.1708355
PU-391,1.7492644
PU-392,1.4912497
PU-393,4.244259
PU-394,1.5197164
PU-395,1.673905
PU-396,2.506011
PU-397,2.9345844
PU-398,1.0966414
PU-399,1.5450723
PU-400,1.1799426
PU-401,1.4058844
PU-402,1.5135332
PU-403,1.0321865
PU-404,1.2872196
PU-405,3.4225023
PU-406,1.7554168
PU-407,1.9183105
PU-408,2.2897193
PU-409,1.1367931
PU-410,1.724124
PU-411,2.8312948
PU-412,1.9384452
PU-413,1.7760427
PU-414,1.8088311
PU-415,1.9255366
PU-416,1.0675858
PU-417,1.0865635
PU-418,2.3591332
PU-419,1.840461
PU-420,0.74596184
PU-421,1.9479395
PU-422,3.247524
PU-423,0.86622626
PU-424,1.8920361
PU-425,1.7706828
PU-426,1.1439142
PU-427,1.4990784
PU-428,1.4539845
PU-429,1.4764282
PU-430,1.4235023
PU-431,3.5478895
PU-432,1.6652265
PU-433,4.0029216
PU-434,2.1798744
PU-435,1.4514307
PU-436,1.6632417
PU-437,2.7344503
PU-438,2.3816533
PU-439,1.891762
PU-440,2.065651
PU-441,1.6133798
PU-442,1.5457385
PU-443,3.1738603
PU-444,1.8297505
PU-445,1.1306512
PU-446,4.2998724
PU-447,4.8759675
PU-448,3.5433302
PU-449,0.9727578
PU-450,0.9276095
PU-451,1.0392218
PU-452,1.242016
PU-453,0.92449075
PU-454,2.2982926
PU-455,1.8968881
PU-456,3.9104793
PU-457,1.6928958
PU-458,1.3578299
PU-459,1.446685
PU-460,1.6081263
PU-461,2.169784
PU-462,1.8956922
PU-463,1.1603011
PU-464,1.2633902
PU-465,2.6421092
PU-466,1.0027809
PU-467,2.5616095
PU-468,1.4269444
PU-469,1.285126
PU-470,2.1732724
PU-471,1.2298056
PU-472,1.5739602
PU-473,1.529184
PU-474,1.9935374
PU-475,1.7806573
PU-476,1.0367739
PU-477,1.2446805
PU-478,1.5574183
PU-479,1.3366046
PU-480,0.91730267
PU-481,1.2593064
PU-482,2.4026752
PU-483,2.3058805
PU-484,1.6517115
PU-485,1.3093963
PU-486,1.0111336
PU-487,2.5096805
PU-488,1.0394866
PU-489,2.1477098
PU-490,3.4337494
PU-491,2.0446417
PU-492,1.835145
PU-493,0.97603023
PU-494,1.1063429
PU-495,1.6337092
PU-496,2.2926576
PU-497,1.6981962
PU-498,1.7248471
PU-499,1.680972
PU-500,1.7407923
PU-501,4.546576
PU-502,2.3964524
PU-503,1.4109104
PU-504,1.8827314
PU-505,2.0724392
PU-506,2.064028
PU-507,1.2828206
PU-508,1.4447969
PU-509,1.5739642
PU-510,4.0195146
PU-511,1.5543512
PU-512,2.6174958
PU-513,1.5056655
PU-514,1.1984751
PU-515,1.8586273
PU-516,1.3009157
PU-517,1.0279018
PU-518,1.0646706
PU-519,1.7989097
PU-520,3.570852
PU-521,1.6261054
PU-522,1.405631
PU-523,1.6470178
PU-524,3.6354594
PU-525,3.1010058
PU-526,4.071285
PU-527,2.5082536
PU-528,1.3511544
PU-529,1.6116321
PU-530,0.970677
PU-531,2.2869184
PU-532,2.1389163
PU-533,2.0694592
PU-534,1.6568562
PU-535,1.8402528
PU-536,1.7748029
PU-537,1.875929
PU-538,1.5983686
PU-539,1.1676975
PU-540,1.2774822
PU-541,0.9670686
PU-542,1.0299315
PU-543,2.1193116
PU-544,1.5785686
PU-545,1.1957294
PU-546,4.406128
PU-547,2.2123692
PU-548,1.6529956
PU-549,1.885874
PU-550,1.0915555
PU-551,2.461833
PU-552,1.6382048
PU-553,3.6703644
PU-554,1.6342053
PU-555,1.2377622
PU-556,4.4249663
PU-557,1.1416839
PU-558,1.5088793
PU-559,2.0276833
PU-560,2.1640177
PU-561,1.9073775
PU-562,2.6794956
PU-563,2.972534
PU-564,4.493373
PU-565,1.9874732
PU-566,3.7246256
PU-567,3.1001246
PU-568,1.5877712
PU-569,2.4550135
PU-570,1.5293299
PU-571,3.6262774
PU-572,2.3946714
PU-573,1.5221152
PU-574,4.39934
PU-575,1.8528
PU-576,1.1657516
PU-577,0.9434488
PU-578,1.1458089
PU-579,2.2083282
PU-580,2.7029216
PU-581,1.4005852
PU-582,1.5283166
PU-583,1.8150375
PU-584,2.075349
PU-585,1.7138281
PU-586,1.3217894
PU-587,3.3029292
PU-588,2.2378523
PU-589,2.2992444
PU-590,1.2268136
PU-591,3.1758637
PU-592,1.3387085
PU-593,2.9102302
PU-594,1.481858
PU-595,1.7763809
PU-596,2.5321925
PU-597,1.1240964
PU-598,1.0671613
PU-599,1.0809277
PU-600,3.310821
PU-601,1.1297549
PU-602,2.1769767
PU-603,1.1684265
PU-604,1.3947506
PU-605,1.4135091
PU-606,2.1678302
PU-607,2.892355
PU-608,3.672298
PU-609,4.130576
PU-610,3.4451358
PU-611,2.6899376
PU-612,2.0164587
PU-613,2.6007483
PU-614,1.4663922
PU-615,2.2186205
PU-616,1.8666602
PU-617,1.4897571
PU-618,1.7188591
PU-619,1.16351
PU-620,1.5875505
PU-621,1.0367901
PU-622,1.2357316
PU-623,2.7610915
PU-624,1.3230999
PU-625,1.43353
PU-626,7.8158364
PU-627,1.8051602
PU-628,1.5515434
PU-629,2.1101174
PU-630,2.0696406
PU-631,2.9464908
PU-632,0.81396645
PU-633,0.7584175
PU-634,0.83597267
PU-635,1.9152279
PU-636,1.593519
PU-637,1.1271081
PU-638,1.8639429
PU-639,4.247124
PU-640,1.2235913
PU-641,2.4507222
PU-642,4.309871
PU-643,3.1193511
PU-644,1.1151444
PU-645,3.2679322
PU-646,1.0329099
PU-647,1.289513
PU-648,1.4716016
PU-649,2.6704724
PU-650,3.0114236
PU-651,2.572133
PU-652,1.90334
PU-653,1.8845608
PU-654,2.4837945
PU-655,1.5739446
PU-656,2.2735224
PU-657,1.7472795
PU-658,1.7042673
PU-659,1.852611
PU-660,1.9603751
PU-661,3.2784393
PU-662,1.9924756
PU-663,0.84836006
PU-664,1.3456324
PU-665,2.6668227
PU-666,1.6555245
PU-667,1.3583181
PU-668,1.1276356
PU-669,1.0763537
PU-670,1.7097934
PU-671,2.186592
PU-672,2.0305874
PU-673,1.488865
PU-674,2.9636
PU-675,1.4131552
PU-676,1.7673974
PU-677,2.382874
PU-678,2.1430328
PU-679,2.1653528
PU-680,2.341149
PU-681,2.5964901
PU-682,1.7615963
PU-683,1.4464893
PU-684,4.6356635
PU-685,2.575231
PU-686,1.4947754
PU-687,2.4510248
PU-688,1.5909652
PU-689,2.55699
PU-690,2.9590983
PU-691,2.8809454
PU-692,1.5682324
PU-693,1.4717041
PU-694,1.6762215
PU-695,2.7403228
PU-696,2.581548
PU-697,0.74844176
PU-698,2.058112
PU-699,2.486795
PU-700,5.10277
PU-701,1.162389
PU-702,4.35348
PU-703,1.6835948
PU-704,1.8036213
PU-705,1.9910113
PU-706,1.9093268
PU-707,1.9203765
PU-708,1.2463735
PU-709,1.4332721
PU-710,2.995249
PU-711,1.6276419
PU-712,0.8080707
PU-713,1.7614048
PU-714,1.5308768
PU-715,1.7061627
PU-716,1.1203043
PU-717,2.591895
PU-718,1.8707718
PU-719,1.008943
PU-720,3.9426262
PU-721,2.9738557
PU-722,2.5645275
PU-723,1.518957
PU-724,2.098657
PU-725,1.8751411
PU-726,6.4311314
PU-727,1.3178996
PU-728,1.5943924
PU-729,1.8156328
PU-730,1.0900897
PU-731,1.8387072
PU-732,0.9174114
PU-733,2.974342
PU-734,2.6544037
PU-735,2.3582852
PU-736,2.6603007
PU-737,1.3340449
PU-738,1.1123403
PU-739,2.4366055
PU-740,1.7317643
PU-741,3.1789298
PU-742,2.615903
PU-743,0.8774298
PU-744,2.9932911
PU-745,1.5064445
PU-746,2.5840287
PU-747,1.0694176
PU-748,2.6732183
PU-749,1.1581619
PU-750,1.0252445
PU-751,2.668797
PU-752,3.7112882
PU-753,2.095891
PU-754,1.9994152
PU-755,1.3981748
PU-756,1.2477564
PU-757,0.985118
PU-758,4.146829
PU-759,1.284252
PU-760,2.395293
PU-761,0.9279292
PU-762,0.7494552
PU-763,0.910084
PU-764,2.1722038
PU-765,2.2588904
PU-766,1.5516311
PU-767,0.95648986
PU-768,1.4904796
PU-769,0.9843295
PU-770,2.5417056
PU-771,1.1663921
PU-772,2.7812197
PU-773,4.191497
PU-774,1.9013246
PU-775,1.795433
PU-776,1.1265099
PU-777,1.0257909
PU-778,0.86072814
PU-779,2.6642551
PU-780,2.1513646
PU-781,1.3094949
PU-782,2.9820225
PU-783,1.1563181
PU-784,1.5196532
PU-785,1.2905238
PU-786,1.3941069
PU-787,1.2037071
PU-788,2.156678
PU-789,0.897535
PU-790,1.4857103
PU-791,4.0540586
PU-792,1.8700422
PU-793,1.699948
PU-794,2.643584
PU-795,1.5006801
PU-796,1.6618356
PU-797,1.422167
PU-798,1.1928765
PU-799,1.7107904
PU-800,2.6607347
PU-801,1.7669792
PU-802,3.1858366
PU-803,2.3229456
PU-804,1.0753987
PU-805,1.8262584
PU-806,1.2028759
PU-807,1.5703201
PU-808,0.8798488
PU-809,1.8142487
PU-810,0.7274645
PU-811,0.9019538
PU-812,1.5322766
PU-813,4.1999116
PU-814,1.5159067
PU-815,1.1123873
PU-816,2.6447918
PU-817,1.5769408
PU-818,3.8828094
PU-819,1.4982693
PU-820,1.0069611
PU-821,1.3188553
PU-822,2.7649894
PU-823,5.607307
PU-824,1.849134
PU-825,1.8894407
PU-826,0.9171652
PU-827,0.9557394
PU-828,2.6505744
PU-829,1.3400362
PU-830,1.4243726
PU-831,1.3342253
PU-832,1.6372143
PU-833,1.4197593
PU-834,1.4111984
PU-835,1.8846624
PU-836,3.497793
PU-837,1.5345966
PU-838,2.1464787
PU-839,2.703186
PU-840,2.1460638
PU-841,4.967132
PU-842,2.3543813
PU-843,1.8170216
PU-844,4.6767306
PU-845,3.1066098
PU-846,1.3652525
PU-847,1.09428
PU-848,1.4681501
PU-849,1.0272976
PU-850,1.1908225
PU-851,2.2547636
PU-852,2.5215054
PU-853,3.9471278
PU-854,2.1935227
PU-855,1.5089774
PU-856,1.216099
PU-857,4.694945
PU-858,0.91346455
PU-859,1.2071306
PU-860,1.4494058
PU-861,4.036043
PU-862,2.1591756
PU-863,0.96052045
PU-864,1.1228046
PU-865,1.0390158
PU-866,2.4529762
PU-867,0.9753017
PU-868,1.7670728
PU-869,1.7247219
PU-870,7.0498104
PU-871,2.738994
PU-872,0.94244117
PU-873,1.8469932
PU-874,2.2783375
PU-875,3.9996085
PU-876,2.221821
PU-877,1.8076462
PU-878,1.8069121
PU-879,1.1600783
PU-880,1.9006625
PU-881,1.1425344
PU-882,2.893839
PU-883,2.6378021
PU-884,1.7232398
PU-885,3.3634527
PU-886,1.0569546
PU-887,1.8969929
PU-888,1.9503735
PU-889,0.8617783
PU-890,1.2832654
PU-891,1.623276
PU-892,3.636554
PU-893,1.2133025
PU-894,3.4481688
PU-895,1.7524521
PU-896,2.2450287
PU-897,1.605498
PU-898,1.2728678
PU-899,1.7163159
PU-900,1.2268318
PU-901,1.9791044
PU-902,3.4056523
PU-903,1.1659361
PU-904,1.9796344
PU-905,2.335137
PU-906,1.5893406
PU-907,1.2205532
PU-908,4.071462
PU-909,1.3847895
PU-910,1.4207716
PU-911,1.6158355
PU-912,3.142789
PU-913,1.7120597
PU-914,1.5570883
PU-915,1.7922944
PU-916,2.854068
PU-917,0.9970045
PU-918,0.8358072
PU-919,1.4722726
PU-920,1.966855
PU-921,1.3396865
PU-922,1.4910437
PU-923,0.98067397
PU-924,1.3692826
PU-925,2.0109134
PU-926,3.6365485
PU-927,1.0685569
PU-928,5.005569
PU-929,3.992667
PU-930,1.5151569
PU-931,1.9359283
PU-932,1.0601883
PU-933,4.040276
PU-934,1.6163187
PU-935,2.20317
PU-936,1.2315291
PU-937,1.2173417
PU-938,2.1887841
PU-939,2.9522984
PU-940,2.6194239
PU-941,1.8325883
PU-942,2.7101412
PU-943,1.3217826
PU-944,3.407956
PU-945,1.9422239
PU-946,2.9024868
PU-947,1.9610672
PU-948,0.90572065
PU-949,3.1162453
PU-950,0.9980337
PU-951,2.466017
PU-952,0.9325479
PU-953,1.3322409
PU-954,2.7840548
PU-955,1.5925536
PU-956,4.0970907
PU-957,1.3414922
PU-958,2.125825
PU-959,4.7448616
PU-960,1.3480321
PU-961,2.2272904
PU-962,2.2723615
PU-963,1.418246
PU-964,1.4379698
PU-965,2.310852
PU-966,2.087616
PU-967,1.5256596
PU-968,1.4398752
PU-969,1.7764376
PU-970,1.3491174
PU-971,2.573005
PU-972,3.2241914
PU-973,2.1119208
PU-974,1.6037188
PU-975,2.9214137
PU-976,1.2403784
PU-977,2.6185553
PU-978,3.702074
PU-979,1.6307957
PU-980,2.533899
PU-981,3.5143378
PU-982,1.1443832
PU-983,2.7935133
PU-984,3.8746426
PU-985,2.2279909
PU-986,2.1379724
PU-987,1.5113636
PU-988,4.0871506
PU-989,2.6604111
PU-990,1.7660687
PU-991,2.721642
PU-992,1.1826826
PU-993,1.9243783
PU-994,1.4319756
PU-995,3.1962523
PU-996,2.3485813
PU-997,1.7749615
PU-998,1.8036188
PU-999,1.6533403
PU-1000,1.0014619
PU-1001,1.3717515
PU-1002,1.8350972
PU-1003,3.2154503
PU-1004,1.1576313
PU-1005,2.618908
PU-1006,3.4814775
PU-1007,1.4513842
PU-1008,2.0232284
PU-1009,1.0265608
PU-1010,1.0971688
PU-1011,1.1137862
PU-1012,2.5019696
PU-1013,1.9654838
PU-1014,1.5323416
PU-1015,1.0632797
PU-1016,2.5063834
PU-1017,1.7435591
PU-1018,0.9506227
PU-1019,2.192007
PU-1020,3.125281
PU-1021,0.978406
PU-1022,2.5342093
PU-1023,1.0061468
PU-1024,1.4467585
PU-1025,1.5246189
PU-1026,1.2530304
PU-1027,0.8599658
PU-1028,2.6677797
PU-1029,2.4319122
PU-1030,1.6212103
PU-1031,1.3172735
PU-1032,3.2583847
PU-1033,1.3191658
PU-1034,2.5150068
PU-1035,4.906206
PU-1036,1.6848987
PU-1037,3.4056523
PU-1038,0.8821597
PU-1039,4.0353093
PU-1040,0.9961357
PU-1041,1.387269
PU-1042,1.7005111
PU-1043,2.0673966
PU-1044,1.4114633
PU-1045,1.6567099
PU-1046,1.6046554
PU-1047,1.2453457
PU-1048,2.9165006
PU-1049,1.1699177
PU-1050,3.9539797
PU-1051,2.1658397
PU-1052,1.4454072
PU-1053,2.4212236
PU-1054,1.9817946
PU-1055,1.7027688
PU-1056,1.7180356
PU-1057,1.4310231
PU-1058,1.9078339
PU-1059,1.5377551
PU-1060,1.9204406
PU-1061,1.4251981
PU-1062,2.9828644
PU-1063,1.6231844
PU-1064,1.2286355
PU-1065,1.3699316
PU-1066,1.926685
PU-1067,1.2606881
PU-1068,1.4431638
PU-1069,2.24381
PU-1070,1.2022501
PU-1071,1.889512
PU-1072,1.5403754
PU-1073,1.8760748
PU-1074,2.9937859
PU-1075,0.9925132
PU-1076,2.2385774
PU-1077,1.2921692
PU-1078,2.980522
PU-1079,1.061562
PU-1080,1.0067401
PU-1081,1.2109164
PU-1082,6.2306533
PU-1083,1.4935544
PU-1084,1.0801698
PU-1085,1.9393885
PU-1086,2.0701425
PU-1087,1.0889664
PU-1088,3.18369
PU-1089,2.1076906
PU-1090,1.8487151
PU-1091,1.920373
PU-1092,4.558487
PU-1093,2.2033768
PU-1094,1.0792605
PU-1095,0.73221993
PU-1096,2.0296185
PU-1097,2.2258832
PU-1098,2.2142336
PU-1099,1.4112271
PU-1100,3.520734
PU-1101,2.3496656
PU-1102,1.287449
PU-1103,0.89668876
PU-1104,1.487178
PU-1105,1.6044216
PU-1106,2.7918606
PU-1107,1.6554495
PU-1108,2.3139238
PU-1109,1.1319078
PU-1110,1.3148718
PU-1111,4.2365193
PU-1112,1.551007
PU-1113,2.4094796
PU-1114,1.692217
PU-1115,2.2721355
PU-1116,1.7694592
PU-1117,1.6704402
PU-1118,4.2069855
PU-1119,0.9508507
PU-1120,3.1660917
PU-1121,1.1700599
PU-1122,2.1286066
PU-1123,0.97908884
PU-1124,1.7141187
PU-1125,1.2680243
PU-1126,1.6450716
PU-1127,4.105768
PU-1128,2.7706404
PU-1129,1.7728869
PU-1130,1.0912126
PU-1131,1.3301389
PU-1132,2.1780467
PU-1133,1.8413996
PU-1134,0.66383994
PU-1135,1.7965564
PU-1136,1.189536
PU-1137,2.6172888
PU-1138,1.6691684
PU-1139,1.9503986
PU-1140,1.8265357
PU-1141,2.7749264
PU-1142,1.7649448
PU-1143,3.1849678
PU-1144,0.838605
PU-1145,1.6467752
PU-1146,3.0463846
PU-1147,2.6755757
PU-1148,1.7897213
PU-1149,1.3548719
PU-1150,1.8969903
PU-1151,3.0840425
PU-1152,1.6533695
PU-1153,4.656688
PU-1154,1.7715173
PU-1155,1.2393205
PU-1156,2.4042048
PU-1157,1.3726095
PU-1158,1.2190318
PU-1159,2.1660857
PU-1160,2.1065416
PU-1161,2.4067628
PU-1162,1.784033
PU-1163,2.4788496
PU-1164,2.6875799
PU-1165,2.5481844
PU-1166,1.2851914
PU-1167,0.8217389
PU-1168,1.1486436
PU-1169,2.1378095
PU-1170,2.1476624
PU-1171,1.5830212
PU-1172,4.2481365
PU-1173,1.6530322
PU-1174,1.2274768
PU-1175,1.4507569
PU-1176,1.8661442
PU-1177,1.7672858
PU-1178,2.456743
PU-1179,2.1145642
PU-1180,0.8135487
PU-1181,4.1307354
PU-1182,1.8844398
PU-1183,2.0318618
PU-1184,3.6221983
PU-1185,2.9900413
PU-1186,1.51823
PU-1187,2.0279334
PU-1188,2.026888
PU-1189,1.818808
PU-1190,1.8949604
PU-1191,1.6921561
PU-1192,1.6158506
PU-1193,1.4090265
PU-1194,1.3743933
PU-1195,2.2092903
PU-1196,3.2326324
PU-1197,2.0454357
PU-1198,2.2347164
PU-1199,1.707193
PU-1200,1.6707611
PU-1201,1.5286968
PU-1202,1.0922931
PU-1203,1.0264848
PU-1204,1.3711098
PU-1205,0.95126665
PU-1206,2.0451553
PU-1207,0.87766165
PU-1208,3.3489008
PU-1209,3.833913
PU-1210,2.106864
PU-1211,4.2034464
PU-1212,1.7443621
PU-1213,2.9199443
PU-1214,2.0860195
PU-1215,1.4779817
PU-1216,2.1189227
PU-1217,1.7520672
PU-1218,2.9761066
PU-1219,3.4394772
PU-1220,0.9474116
PU-1221,1.0854523
PU-1222,0.78462803
PU-1223,1.059924
PU-1224,3.1768374
PU-1225,1.6004176
PU-1226,1.4255668
PU-1227,1.7799535
PU-1228,1.5632044
PU-1229,3.736268
PU-1230,1.2529205
PU-1231,1.3349905
PU-1232,1.2496337
PU-1233,0.8286013
PU-1234,1.5233631
PU-1235,2.6658444
PU-1236,1.3819957
PU-1237,1.675862
PU-1238,2.1622078
PU-1239,3.1552465
PU-1240,0.9554176
PU-1241,2.2785776
PU-1242,1.5923822
PU-1243,0.92715275
PU-1244,3.6077712
PU-1245,0.8559554
PU-1246,1.5163625
PU-1247,1.0339782
PU-1248,1.4714292
PU-1249,1.8173814
PU-1250,2.9265366
PU-1251,1.1755527
PU-1252,2.5291095
PU-1253,1.4294045
PU-1254,1.7776461
PU-1255,1.7560428
PU-1256,0.93224734
PU-1257,3.4422333
PU-1258,1.7313765
PU-1259,3.2026548
PU-1260,1.1339275
PU-1261,2.5982604
PU-1262,1.0818542
PU-1263,1.177536
PU-1264,2.3859212
PU-1265,1.6636132
PU-1266,1.7554773
